timestamp,exchange,symbol,side,quantity,price,notional,fee_usdt,pnl_usdt,strategy,order_id,reason,paper_trade
2026-05-19T19:00:37.311291+00:00,Bitget,DOT/USDT:USDT,BUY,29.0,1.225,35.525,0.035525,-0.03554,claude_portfolio,1440649100700295169,ghost_sync,False
2026-05-19T19:29:33.410761+00:00,bybit,BNB/USDT:USDT,BUY,0.13,639.0,83.07,0.08307,-0.08307,reconcile,RECONCILE-bybit-BNB/USDT:USDT-sell-1779188651,ghost_reconciled,False
2026-05-19T19:29:55.412317+00:00,Binance,ARB/USDT:USDT,BUY,1572.8,0.1143,179.771,0.179771,-0.179771,claude_portfolio,15655767628,ghost_sync,False
2026-05-19T20:13:05.313188+00:00,Binance,BCH/USDT:USDT,SELL,0.376,367.63,138.2289,0.138229,0.0,claude_portfolio,38987698651,entry,False
2026-05-19T20:13:25.647958+00:00,Bybit,BNB/USDT:USDT,SELL,0.1,639.9,63.99,0.06399,0.0,claude_portfolio,01c4b778-b456-492a-9f81-eb6441252782,entry,False
2026-05-19T20:25:56.186144+00:00,Binance,AAVE/USDT:USDT,SELL,1.1,88.06,96.866,0.096866,0.0,claude_portfolio,25828016336,entry,False
2026-05-19T22:44:46.716239+00:00,Binance,BCH/USDT:USDT,BUY,0.376,368.39,138.5146,0.138515,-0.424132,claude_portfolio,38987698651,ghost_sync,False
2026-05-19T22:44:51.305062+00:00,Binance,AAVE/USDT:USDT,BUY,1.1,87.39,96.129,0.096129,0.640503,claude_portfolio,25828016336,ghost_sync,False
2026-05-20T01:47:40.587941+00:00,Bybit,ADA/USDT:USDT,BUY,243.0,0.247,60.021,0.060021,0.4986,claude_portfolio,bca5ba0f-2213-42bb-9e60-9b37d1a7df7d,"4h RSI=32.7 near oversold, lock +1.7%",False
2026-05-20T01:47:46.480304+00:00,binance,AAVE/USDT:USDT,BUY,1.1,86.85,95.535,0.095535,1.2348,reconcile,RECONCILE-binance-AAVE/USDT:USDT-sell-1779230751,"4h RSI=32.2 near oversold, lock +1.4%",False
2026-05-20T01:47:51.319250+00:00,binance,BCH/USDT:USDT,BUY,0.376,368.31,138.4846,0.138485,-0.394037,reconcile,RECONCILE-binance-BCH/USDT:USDT-sell-1779230751,"Funding -0.0265% draining shorts, near flat",False
2026-05-20T01:53:03.235304+00:00,Bitget,ADA/USDT:USDT,SELL,184.0,0.2475,45.54,0.04554,0.0,claude_portfolio,1440810775558627330,entry,False
2026-05-20T01:58:28.662490+00:00,Bybit,BCH/USDT:USDT,SELL,0.18,369.5,66.51,0.06651,0.0,claude_portfolio,6389df8b-90e6-484d-8e01-cf98d970a6d9,entry,False
2026-05-20T02:03:10.051903+00:00,Binance,AAVE/USDT:USDT,SELL,1.5,86.95,130.425,0.130425,0.0,claude_portfolio,25830639536,entry,False
2026-05-20T02:14:59.274252+00:00,Binance,ARB/USDT:USDT,SELL,1154.1,0.1131,130.5287,0.130529,0.0,claude_portfolio,15657291019,entry,False
2026-05-20T02:51:22.917333+00:00,Binance,AAVE/USDT:USDT,BUY,1.5,86.79,130.185,0.130185,0.109695,claude_portfolio,25830639536,ghost_sync,False
2026-05-20T02:51:29.040475+00:00,Binance,ARB/USDT:USDT,BUY,1154.1,0.1125,129.8363,0.129836,0.562278,claude_portfolio,15657291019,ghost_sync,False
2026-05-20T05:31:23.557412+00:00,binance,AAVE/USDT:USDT,BUY,1.5,88.02,132.03,0.13203,-1.736227,reconcile,RECONCILE-binance-AAVE/USDT:USDT-sell-1779245676,ghost_reconciled,False
2026-05-20T05:32:01.606208+00:00,Binance,AAVE/USDT:USDT,SELL,1.1,88.02,96.822,0.096822,0.0,claude_portfolio,25832026355,entry,False
2026-05-20T06:24:50.800215+00:00,Bitget,AVAX/USDT:USDT,BUY,3.8,9.213,35.0094,0.035009,-0.566743,claude_portfolio,1440639213765271554,ghost_sync,False
2026-05-20T06:53:34.847909+00:00,Binance,AAVE/USDT:USDT,BUY,1.1,88.28,97.108,0.097108,-0.382965,claude_portfolio,25832026355,ghost_reconciled,False
2026-05-20T06:58:20.295497+00:00,Binance,AAVE/USDT:USDT,SELL,0.8,88.2,70.56,0.07056,0.0,claude_portfolio,25833082229,entry,False
2026-05-20T08:36:40.509374+00:00,Binance,AAVE/USDT:USDT,BUY,0.8,87.79,70.232,0.070232,0.257604,claude_portfolio,25833082229,sl_placement_failed,False
2026-05-20T10:03:02.560532+00:00,Binance,AAVE/USDT:USDT,SELL,1.1,87.74,96.514,0.096514,0.0,claude_portfolio,25835468239,entry,False
2026-05-20T10:35:06.884493+00:00,Bitget,ADA/USDT:USDT,BUY,184.0,0.25,46.0,0.046,-0.50577,claude_portfolio,1440810775558627330,ghost_sync,False
2026-05-20T10:35:56.821049+00:00,Bybit,BNB/USDT:USDT,BUY,0.1,644.9,64.49,0.06449,-0.56424,claude_portfolio,01c4b778-b456-492a-9f81-eb6441252782,ghost_reconciled,False
2026-05-20T10:58:21.464667+00:00,Bitget,ARB/USDT:USDT,SELL,636.61,0.1128,71.8096,0.07181,0.0,claude_portfolio,1440948023855816705,entry,False
2026-05-20T11:19:12.899541+00:00,Bybit,BCH/USDT:USDT,BUY,0.18,367.7,66.186,0.066186,0.257652,claude_portfolio,6389df8b-90e6-484d-8e01-cf98d970a6d9,"4h RSI 31.5 oversold, funding -0.026% costly, 557m aged",False
2026-05-20T11:19:19.718784+00:00,binance,ARB/USDT:USDT,BUY,1154.1,0.113,130.4133,0.130413,-0.015061,reconcile,RECONCILE-binance-ARB/USDT:USDT-sell-1779245676,"4h RSI 32.5 oversold risk, negative funding, minimal gain",False
2026-05-20T11:22:38.957667+00:00,Bybit,BCH/USDT:USDT,SELL,0.23,367.5,84.525,0.084525,0.0,claude_portfolio,9b362b59-8393-4b59-a1b8-18007b6019e4,entry,False
2026-05-20T12:15:23.574022+00:00,Bitget,ARB/USDT:USDT,BUY,636.61,0.1125,71.6186,0.071619,0.119205,claude_portfolio,1440948023855816705,ghost_sync,False
2026-05-20T12:17:21.796019+00:00,Bitget,ARB/USDT:USDT,SELL,395.09,0.1124,44.4081,0.044408,0.0,claude_portfolio,1440967906396086273,entry,False
2026-05-20T14:17:16.426929+00:00,Binance,AAVE/USDT:USDT,BUY,1.1,87.72,96.492,0.096492,-0.074503,claude_portfolio,25835468239,ghost_reconciled,False
2026-05-20T14:19:01.319769+00:00,Binance,AAVE/USDT:USDT,SELL,1.5,87.89,131.835,0.131835,0.0,claude_portfolio,25837837867,entry,False
2026-05-20T14:30:46.575713+00:00,Bybit,BCH/USDT:USDT,BUY,0.23,367.0,84.41,0.08441,0.030533,claude_portfolio,9b362b59-8393-4b59-a1b8-18007b6019e4,ghost_reconciled,False
2026-05-20T15:00:43.034851+00:00,Bybit,BCH/USDT:USDT,SELL,0.23,367.5,84.525,0.084525,0.0,claude_portfolio,e689c058-e4d2-40b7-a2ca-255784b0848f,entry,False
2026-05-20T15:16:10.559210+00:00,Bitget,ARB/USDT:USDT,BUY,395.09,0.114,45.0403,0.04504,-0.676868,claude_portfolio,1440967906396086273,ghost_sync,False
2026-05-20T15:20:14.736019+00:00,Bitget,ARB/USDT:USDT,SELL,466.73,0.1138,53.1139,0.053114,0.0,claude_portfolio,1441013925234221088,entry,False
2026-05-20T16:31:25.123284+00:00,Bitget,ARB/USDT:USDT,BUY,466.73,0.1123,52.4138,0.052414,0.647331,claude_portfolio,1441013925234221088,ghost_sync,False
2026-05-20T16:32:26.961723+00:00,Binance,ARB/USDT:USDT,SELL,912.2,0.1123,102.4401,0.10244,0.0,claude_portfolio,15660613922,entry,False
2026-05-20T17:28:17.682638+00:00,Binance,AAVE/USDT:USDT,BUY,1.5,88.128,132.192,0.132192,-0.489013,claude_portfolio,25837837867,ghost_reconciled,False
2026-05-20T17:28:22.214754+00:00,Binance,ARB/USDT:USDT,BUY,912.2,0.1133,103.3523,0.103352,-1.015096,claude_portfolio,15660613922,ghost_reconciled,False
2026-05-20T17:29:47.567071+00:00,Binance,ARB/USDT:USDT,SELL,939.9,0.113,106.2087,0.106209,0.0,claude_portfolio,15660806559,entry,False
2026-05-20T18:28:01.027195+00:00,Bitget,ARB/USDT:USDT,SELL,478.08,0.1119,53.4972,0.053497,0.0,claude_portfolio,1441061132373204993,entry,False
2026-05-20T18:56:07.017031+00:00,Bybit,BCH/USDT:USDT,BUY,0.23,372.0,85.56,0.08556,-1.120043,claude_portfolio,e689c058-e4d2-40b7-a2ca-255784b0848f,"1h/15m counter-rally; 15m EMA up, RSI 61.8",False
2026-05-20T19:07:41.733252+00:00,Binance,ARB/USDT:USDT,BUY,939.9,0.1113,104.6109,0.104611,1.49242,claude_portfolio,15660806559,mcp_take_profit,False
2026-05-20T19:19:54.186157+00:00,bybit,BCH/USDT:USDT,BUY,0.23,372.5,85.675,0.085675,-1.212111,reconcile,RECONCILE-bybit-BCH/USDT:USDT-sell-1779303376,ghost_reconciled,False
2026-05-20T20:42:33.189732+00:00,Binance,ARB/USDT:USDT,SELL,2210.3,0.1118,247.1115,0.247112,0.0,claude_portfolio,15661585360,entry,False
2026-05-20T21:38:27.064949+00:00,bitget,ARB/USDT:USDT,BUY,478.08,0.1116,53.3537,0.053354,0.089999,manual,MANUAL-bitget-ARB/USDT:USDT-sell-1779309495,sl_placement_failed,False
2026-05-20T22:08:59.274801+00:00,Bybit,ARB/USDT:USDT,SELL,990.4,0.11033,109.2708,0.109271,0.0,claude_portfolio,05a02b09-4efc-4ce4-817c-b17532bb9ca4,entry,False
2026-05-20T22:09:27.526012+00:00,Bitget,ARB/USDT:USDT,SELL,516.45,0.1102,56.9128,0.056913,0.0,claude_portfolio,1441116913344847873,entry,False
2026-05-20T22:16:04.548339+00:00,Binance,ARB/USDT:USDT,BUY,2210.3,0.1105,244.2382,0.244238,2.627715,claude_portfolio,15661585360,ghost_reconciled,False
2026-05-20T22:45:12.422432+00:00,Binance,ARB/USDT:USDT,SELL,2158.8,0.1105,238.5474,0.238547,0.0,claude_portfolio,15662410616,entry,False
2026-05-20T23:17:17.775446+00:00,Bybit,ARB/USDT:USDT,BUY,990.4,0.10977,108.7162,0.108716,0.44563,claude_portfolio,05a02b09-4efc-4ce4-817c-b17532bb9ca4,4h RSI=27 near reversal; neg funding drains short,False
2026-05-20T23:17:22.635424+00:00,Bitget,ARB/USDT:USDT,BUY,516.45,0.1097,56.6546,0.056655,0.20139,claude_portfolio,1441116913344847873,"67m age, RSI=27, negative funding -0.024%",False
2026-05-20T23:45:24.323847+00:00,Binance,ARB/USDT:USDT,BUY,2158.8,0.1104,238.3315,0.238332,-0.022559,claude_portfolio,15662410616,ghost_reconciled,False
2026-05-21T00:18:15.350056+00:00,bybit,ARB/USDT:USDT,BUY,990.4,0.11014,109.0827,0.109083,0.055548,reconcile,RECONCILE-bybit-ARB/USDT:USDT-sell-1779319054,sl_placement_failed,False
2026-05-21T01:19:44.860435+00:00,Binance,ARB/USDT:USDT,SELL,1607.6,0.1121,180.212,0.180212,0.0,claude_portfolio,15663315798,entry,False
2026-05-21T02:27:41.496473+00:00,Binance,ARB/USDT:USDT,BUY,1607.6,0.112,180.0512,0.180051,-0.019372,claude_portfolio,15663315798,sl_crossed_at_placement,False
2026-05-21T02:34:39.850977+00:00,Binance,ARB/USDT:USDT,SELL,1609.0,0.112,180.208,0.180208,0.0,claude_portfolio,15663721220,entry,False
2026-05-21T04:03:20.883351+00:00,Binance,ARB/USDT:USDT,BUY,1609.0,0.1133,182.2997,0.1823,-2.272954,claude_portfolio,15663721220,ghost_reconciled,False
2026-05-21T06:30:49.356742+00:00,Binance,ARB/USDT:USDT,SELL,1603.4,0.1115,178.7791,0.178779,0.0,claude_portfolio,15664905302,entry,False
2026-05-21T07:38:19.099742+00:00,Binance,ARB/USDT:USDT,BUY,1603.4,0.1113,178.4584,0.178458,0.142061,claude_portfolio,15664905302,ghost_reconciled,False
2026-05-21T07:42:16.653220+00:00,Binance,ARB/USDT:USDT,SELL,1604.7,0.1113,178.6031,0.178603,0.0,claude_portfolio,15665175738,entry,False
2026-05-21T10:56:02.641586+00:00,Binance,ARB/USDT:USDT,BUY,641.88,0.1088,69.8365,0.069837,1.48048,claude_portfolio,15665175738,mcp_take_profit,False
2026-05-21T14:37:42.736960+00:00,binance,ARB/USDT:USDT,BUY,0.1,0.1111,0.0111,1.1e-05,9e-06,manual,MANUAL-binance-ARB/USDT:USDT-sell-1779360971,ghost_reconciled,False
2026-05-21T15:02:14.720722+00:00,Bybit,ADA/USDT:USDT,SELL,341.0,0.2469,84.1929,0.084193,0.0,claude_portfolio,cb06e07a-880f-4932-a2a2-85cab54e8ae0,entry,False
2026-05-21T19:41:51.393000+00:00,Bybit,ADA/USDT:USDT,BUY,341.0,0.2469,84.1929,0.084193,-0.084193,claude_portfolio,cb06e07a-880f-4932-a2a2-85cab54e8ae0,ghost_sync,False
2026-05-21T19:43:23.229519+00:00,bybit,ADA/USDT:USDT,BUY,341.0,0.2516,85.7956,0.085796,-1.687694,reconcile,RECONCILE-bybit-ADA/USDT:USDT-sell-1779392600,stop_loss,False
2026-05-22T00:53:45.577760+00:00,Binance,ARB/USDT:USDT,SELL,863.6,0.1116,96.3778,0.096378,0.0,claude_portfolio,15671228223,entry,False
2026-05-22T02:05:20.442723+00:00,Binance,ARB/USDT:USDT,BUY,863.6,0.1128,97.4141,0.097414,-1.133216,claude_portfolio,15671228223,ghost_reconciled,False
2026-05-22T04:01:47.680709+00:00,Binance,DOT/USDT:USDT,BUY,266.8,1.32,352.176,0.352176,0.0,claude_portfolio,32501579036,entry,False
2026-05-22T04:02:10.354195+00:00,Bybit,AVAX/USDT:USDT,BUY,22.0,9.504,209.088,0.209088,0.0,claude_portfolio,70bdb678-0784-4c4c-817e-f0a51f27b0d9,entry,False
2026-05-22T04:02:37.641712+00:00,Bitget,LINK/USDT:USDT,BUY,14.0,9.84,137.76,0.13776,0.0,claude_portfolio,1441568175374868481,entry,False
2026-05-22T04:21:22.207379+00:00,binance,DOT/USDT:USDT,SELL,266.8,1.324,353.2432,0.353243,0.71449,manual,MANUAL-binance-DOT/USDT:USDT-buy-1779422508,ghost_reconciled,False
2026-05-22T04:21:57.329958+00:00,Binance,DOT/USDT:USDT,SELL,266.8,1.324,353.2432,0.353243,0.71449,claude_portfolio,32501579036,ghost_reconciled,False
2026-05-22T04:26:14.497100+00:00,Binance,SOL/USDT:USDT,BUY,4.04,87.18,352.2072,0.352207,0.0,claude_portfolio,215600655923,entry,False
2026-05-22T05:08:24.861478+00:00,Bybit,AVAX/USDT:USDT,SELL,22.0,9.516,209.352,0.209352,0.05478,claude_portfolio,70bdb678-0784-4c4c-817e-f0a51f27b0d9,ghost_reconciled,False
2026-05-22T05:53:37.091022+00:00,Bitget,LINK/USDT:USDT,SELL,14.0,9.851,137.914,0.137914,0.016156,claude_portfolio,1441568175374868481,ghost_sync,False
2026-05-22T08:21:38.797111+00:00,Binance,SOL/USDT:USDT,SELL,4.04,87.19158416,352.254,0.352254,-0.305431,claude_portfolio,215600655923,ghost_reconciled,False
2026-05-22T12:13:28.151396+00:00,Binance,ATOM/USDT:USDT,BUY,198.01,2.165,428.6916,0.428692,0.0,claude_portfolio,24439715096,entry,False
2026-05-22T14:02:49.234260+00:00,Binance,ATOM/USDT:USDT,SELL,198.01,2.132,422.1573,0.422157,-6.959754,claude_portfolio,24439715096,ghost_reconciled,False
2026-05-22T16:02:02.707730+00:00,Binance,ATOM/USDT:USDT,BUY,54.5,2.149,117.1205,0.117121,0.0,claude_portfolio,24440441086,entry,False
2026-05-22T16:07:39.798581+00:00,Binance,XRP/USDT:USDT,SELL,59.4,1.3524,80.3326,0.080333,0.0,claude_portfolio,149881306034,entry,False
2026-05-22T17:30:48.104039+00:00,Binance,ATOM/USDT:USDT,SELL,54.5,2.15,117.175,0.117175,-0.062648,claude_portfolio,24440441086,sl_placement_failed,False
2026-05-22T18:02:54.522956+00:00,Binance,BTC/USDT:USDT,SELL,0.001,76754.3,76.7543,0.076754,0.0,claude_portfolio,1018838587593,entry,False
2026-05-22T18:03:18.871415+00:00,Bybit,ATOM/USDT:USDT,BUY,33.4,2.1375,71.3925,0.071392,0.0,claude_portfolio,44cf91b6-b52d-4fda-8d2c-87638e27cc60,entry,False
2026-05-22T18:06:05.123245+00:00,Binance,XRP/USDT:USDT,BUY,59.4,1.3504,80.2138,0.080214,0.038527,claude_portfolio,149881306034,ghost_reconciled,False
2026-05-22T18:07:11.534819+00:00,Binance,XRP/USDT:USDT,SELL,77.4,1.3503,104.5132,0.104513,0.0,claude_portfolio,149889022342,entry,False
2026-05-22T18:46:05.663876+00:00,Binance,XRP/USDT:USDT,BUY,77.4,1.3366,103.4528,0.103453,0.956397,claude_portfolio,149889022342,auto_small_tp_1pct,False
2026-05-22T19:30:47.709619+00:00,Binance,BTC/USDT:USDT,BUY,0.001,75752.3,75.7523,0.075752,0.925747,claude_portfolio,1018838587593,auto_small_tp_1pct,False
2026-05-22T21:50:23.102066+00:00,Bybit,ETH/USDT:USDT,SELL,0.03,2078.19,62.3457,0.062346,0.0,claude_portfolio,7be4eb48-00d8-487a-ab24-85b59f62c5b2,entry,False
2026-05-22T22:05:41.645668+00:00,Binance,SOL/USDT:USDT,SELL,1.6,85.1,136.16,0.13616,0.0,claude_portfolio,215747235607,entry,False
2026-05-22T22:06:08.888764+00:00,Bitget,LINK/USDT:USDT,SELL,5.0,9.528,47.64,0.04764,0.0,claude_portfolio,1441840854375997441,entry,False
2026-05-22T22:21:47.999513+00:00,Bybit,ATOM/USDT:USDT,SELL,33.4,2.1093,70.4506,0.070451,-1.012802,claude_portfolio,44cf91b6-b52d-4fda-8d2c-87638e27cc60,ghost_reconciled,False
2026-05-22T22:22:23.565683+00:00,bybit,ATOM/USDT:USDT,SELL,0.1,2.0828,0.2083,0.000208,-0.005728,manual,MANUAL-bybit-ATOM/USDT:USDT-buy-1779488540,sl_crossed_at_placement,False
2026-05-22T22:31:18.655938+00:00,Binance,XRP/USDT:USDT,SELL,57.3,1.3419,76.8909,0.076891,0.0,claude_portfolio,149907182160,entry,False
2026-05-22T22:46:30.194370+00:00,Bybit,AXS/USDT:USDT,SELL,39.1,1.1629,45.4694,0.045469,0.0,claude_portfolio,452661cb-e769-4b05-8604-a424517645d4,entry,False
2026-05-22T22:50:33.867779+00:00,Bybit,ETH/USDT:USDT,BUY,0.03,2072.4,62.172,0.062172,0.111441,claude_portfolio,7be4eb48-00d8-487a-ab24-85b59f62c5b2,STALE,False
2026-05-22T23:06:01.665089+00:00,Bitget,ARB/USDT:USDT,SELL,481.82,0.1101,53.0484,0.053048,0.0,claude_portfolio,1441855923826597889,entry,False
2026-05-22T23:31:32.479286+00:00,Binance,XRP/USDT:USDT,BUY,57.3,1.337,76.6101,0.07661,0.20402,claude_portfolio,149907182160,STALE,False
2026-05-22T23:32:42.421813+00:00,bybit,ETH/USDT:USDT,BUY,0.03,2069.82,62.0946,0.062095,0.178835,reconcile,RECONCILE-bybit-ETH/USDT:USDT-sell-1779490243,mcp_take_profit,False
2026-05-22T23:39:24.938481+00:00,Bitget,LINK/USDT:USDT,BUY,5.0,9.512,47.56,0.04756,0.032388,claude_portfolio,1441840854375997441,ghost_sync,False
2026-05-22T23:44:04.209008+00:00,Bitget,TRX/USDT:USDT,BUY,144.0,0.3622,52.1568,0.052157,0.0,claude_portfolio,1441865497291923457,entry,False
2026-05-22T23:45:57.122887+00:00,Binance,SOL/USDT:USDT,BUY,1.6,84.08,134.528,0.134528,1.496656,claude_portfolio,215747235607,auto_small_tp_1pct,False
2026-05-22T23:46:03.681789+00:00,Bybit,AXS/USDT:USDT,BUY,39.1,1.1501,44.9689,0.044969,0.455261,claude_portfolio,452661cb-e769-4b05-8604-a424517645d4,auto_small_tp_1pct,False
2026-05-22T23:49:31.724425+00:00,Binance,ALGO/USDT:USDT,SELL,1230.2,0.1114,137.0443,0.137044,0.0,claude_portfolio,15047707468,entry,False
2026-05-23T00:04:56.189933+00:00,Bybit,SOL/USDT:USDT,SELL,0.9,84.39,75.951,0.075951,0.0,claude_portfolio,76349c95-38ca-40b8-802f-1b40e7ea8ca0,entry,False
2026-05-23T00:59:57.201544+00:00,Binance,ALGO/USDT:USDT,BUY,1230.2,0.1126,138.5205,0.138521,-1.614022,claude_portfolio,15047707468,ghost_reconciled,False
2026-05-23T01:02:16.943944+00:00,Bitget,ARB/USDT:USDT,BUY,481.82,0.1098,52.9038,0.052904,0.09157,claude_portfolio,1441855923826597889,ghost_sync,False
2026-05-23T01:05:27.096655+00:00,Bitget,AVAX/USDT:USDT,SELL,4.3,9.171,39.4353,0.039435,0.0,claude_portfolio,1441885973795971073,entry,False
2026-05-23T01:05:51.737828+00:00,Binance,XRP/USDT:USDT,SELL,81.6,1.3361,109.0258,0.109026,0.0,claude_portfolio,149916825166,entry,False
2026-05-23T01:09:50.550041+00:00,Binance,ARB/USDT:USDT,SELL,940.7,0.1094,102.9126,0.102913,0.0,claude_portfolio,15680132861,entry,False
2026-05-23T01:10:13.587554+00:00,Bybit,LINK/USDT:USDT,SELL,3.9,9.407,36.6873,0.036687,0.0,claude_portfolio,19e8cca6-e9eb-4c7d-bac1-628aa0d8c83e,entry,False
2026-05-23T02:15:01.197815+00:00,Bitget,TRX/USDT:USDT,SELL,144.0,0.36276,52.2374,0.052237,0.02844,claude_portfolio,1441865497291923457,ghost_sync,False
2026-05-23T02:23:55.693015+00:00,Bitget,ALGO/USDT:USDT,SELL,386.5,0.1121,43.3267,0.043327,0.0,claude_portfolio,1441905727155871745,entry,False
2026-05-23T02:36:22.940806+00:00,Binance,ARB/USDT:USDT,BUY,940.7,0.1093,102.8185,0.102819,-0.008796,claude_portfolio,15680132861,sl_crossed_at_placement,False
2026-05-23T02:38:31.001962+00:00,Binance,ARB/USDT:USDT,SELL,939.8,0.1093,102.7201,0.10272,0.0,claude_portfolio,15680663160,entry,False
2026-05-23T03:59:32.804639+00:00,Bitget,ALGO/USDT:USDT,BUY,386.5,0.1119,43.2493,0.043249,0.034031,claude_portfolio,1441905727155871745,sl_crossed_at_placement,False
2026-05-23T04:02:57.359633+00:00,Bitget,ETH/USDT:USDT,SELL,0.01,2069.44,20.6944,0.020694,0.0,claude_portfolio,1441930648879767553,entry,False
2026-05-23T04:23:49.062202+00:00,Bitget,AVAX/USDT:USDT,BUY,4.3,9.158,39.3794,0.039379,0.016484,claude_portfolio,1441885973795971073,ghost_sync,False
2026-05-23T04:29:31.416219+00:00,Bitget,ATOM/USDT:USDT,BUY,26.0,2.1064,54.7664,0.054766,0.0,claude_portfolio,1441937335321763841,entry,False
2026-05-23T04:39:34.726194+00:00,Binance,ARB/USDT:USDT,BUY,939.8,0.1092,102.6262,0.102626,-0.008693,claude_portfolio,15680663160,sl_crossed_at_placement,False
2026-05-23T04:44:04.948624+00:00,Binance,LTC/USDT:USDT,SELL,1.503,52.74,79.2682,0.079268,0.0,claude_portfolio,43007291069,entry,False
2026-05-23T05:01:42.420555+00:00,Bybit,LINK/USDT:USDT,BUY,3.9,9.348,36.4572,0.036457,0.193528,claude_portfolio,19e8cca6-e9eb-4c7d-bac1-628aa0d8c83e,mcp_take_profit,False
2026-05-23T05:04:15.384557+00:00,Bybit,DOT/USDT:USDT,SELL,48.0,1.25,60.0,0.06,0.0,claude_portfolio,be9edb68-ccf7-4516-8eba-f3fd330c8d96,entry,False
2026-05-23T05:06:00.407576+00:00,Bitget,ETH/USDT:USDT,BUY,0.01,2066.95,20.6695,0.02067,0.004217,claude_portfolio,1441930648879767553,ghost_sync,False
